"","start_station","end_station","start_time","end_time","customer_type"
"1662","4",21,2022-02-16 12:34:03.476887,2022-02-16 12:34:03.476887,"Subscriber"
"1663","18",16,2022-02-16 12:36:09.476614,2022-02-16 12:36:09.476614,"Subscriber"
"1664","5",21,2022-02-16 12:37:50.663576,2022-02-16 12:37:50.663576,"Subscriber"
"1665","5",16,2022-02-16 12:37:59.723683,2022-02-16 12:37:59.723683,"Subscriber"
"1666","17",22,2022-02-16 12:40:09.569733,2022-02-16 12:40:09.569733,"Subscriber"
"1667","22",22,2022-02-16 12:41:39.716134,2022-02-16 12:41:39.716134,"Subscriber"
"1668","22",18,2022-02-16 12:41:55.61938,2022-02-16 12:41:55.61938,"Subscriber"
"1669","18",17,2022-02-16 12:43:36.528049,2022-02-16 12:43:36.528049,"Subscriber"
"1670","13",17,2022-02-16 12:43:48.7067,2022-02-16 12:43:48.7067,"One-time"
"1671","17",4,2022-02-16 12:43:58.009937,2022-02-16 12:43:58.009937,"Subscriber"
"1672","17",9,2022-02-16 12:48:33.150566,2022-02-16 12:48:33.150566,"Subscriber"
"1673","21",21,2022-02-16 12:49:09.783927,2022-02-16 12:49:09.783927,"Subscriber"
"1674","11",10,2022-02-16 12:49:17.154279,2022-02-16 12:49:17.154279,"Subscriber"
"1675","12",5,2022-02-16 12:49:27.672326,2022-02-16 12:49:27.672326,"Subscriber"
"1676","10",4,2022-02-16 12:52:09.753527,2022-02-16 12:52:09.753527,"Subscriber"
"1677","23",16,2022-02-16 12:53:03.707591,2022-02-16 12:53:03.707591,"Subscriber"
"1678","17",21,2022-02-16 12:57:00.657404,2022-02-16 12:57:00.657404,"One-time"
"1679","12",12,2022-02-16 12:57:50.741928,2022-02-16 12:57:50.741928,"One-time"
"1680","17",4,2022-02-16 13:00:39.262705,2022-02-16 13:00:39.262705,"Subscriber"
"1681","18",23,2022-02-16 13:00:48.341375,2022-02-16 13:00:48.341375,"Subscriber"
"1682","16",23,2022-02-16 13:00:52.884596,2022-02-16 13:00:52.884596,"Subscriber"
"1683","9",21,2022-02-16 13:01:07.834872,2022-02-16 13:01:07.834872,"One-time"
"1684","8",22,2022-02-16 13:02:01.186873,2022-02-16 13:02:01.186873,"Subscriber"
"1685","8",17,2022-02-16 13:05:29.623057,2022-02-16 13:05:29.623057,"Subscriber"
"1686","4",17,2022-02-16 13:06:02.085818,2022-02-16 13:06:02.085818,"Subscriber"
"1687","21",18,2022-02-16 13:06:47.974925,2022-02-16 13:06:47.974925,"Subscriber"
"1688","22",11,2022-02-16 13:07:51.16223,2022-02-16 13:07:51.16223,"One-time"
"1689","4",18,2022-02-16 13:08:20.597516,2022-02-16 13:08:20.597516,"Subscriber"
"1690","5",22,2022-02-16 13:10:23.439763,2022-02-16 13:10:23.439763,"Subscriber"
"1691","23",22,2022-02-16 13:11:01.273046,2022-02-16 13:11:01.273046,"Subscriber"
"1692","22",23,2022-02-16 13:11:07.417348,2022-02-16 13:11:07.417348,"Subscriber"
"1693","18",4,2022-02-16 13:11:43.445541,2022-02-16 13:11:43.445541,"Subscriber"
"1694","17",11,2022-02-16 13:14:19.326472,2022-02-16 13:14:19.326472,"One-time"
"1695","22",18,2022-02-16 13:14:42.839646,2022-02-16 13:14:42.839646,"One-time"
"1696","22",5,2022-02-16 13:16:30.242522,2022-02-16 13:16:30.242522,"Subscriber"
"1697","4",16,2022-02-16 13:16:40.494001,2022-02-16 13:16:40.494001,"Subscriber"
"1698","12",18,2022-02-16 13:16:47.777385,2022-02-16 13:16:47.777385,"Subscriber"
"1699","8",23,2022-02-16 13:18:52.176774,2022-02-16 13:18:52.176774,"Subscriber"
"1700","16",22,2022-02-16 13:19:47.378771,2022-02-16 13:19:47.378771,"Subscriber"
"1701","5",17,2022-02-16 13:21:34.075284,2022-02-16 13:21:34.075284,"Subscriber"
"1702","6",21,2022-02-16 13:21:50.255145,2022-02-16 13:21:50.255145,"Subscriber"
"1703","17",18,2022-02-16 13:23:44.552506,2022-02-16 13:23:44.552506,"One-time"
"1704","4",16,2022-02-16 13:28:38.109398,2022-02-16 13:28:38.109398,"Subscriber"
"1705","22",6,2022-02-16 13:28:59.549006,2022-02-16 13:28:59.549006,"Subscriber"
"1706","18",5,2022-02-16 13:29:10.280756,2022-02-16 13:29:10.280756,"Subscriber"
"1707","23",13,2022-02-16 13:29:38.522042,2022-02-16 13:29:38.522042,"Subscriber"
"1708","12",22,2022-02-16 13:30:50.569465,2022-02-16 13:30:50.569465,"Subscriber"
"1709","13",10,2022-02-16 13:31:24.619056,2022-02-16 13:31:24.619056,"Subscriber"
"1710","16",23,2022-02-16 13:32:06.680017,2022-02-16 13:32:06.680017,"Subscriber"
"1711","5",22,2022-02-16 13:33:04.719147,2022-02-16 13:33:04.719147,"Subscriber"
"1712","4",22,2022-02-16 13:33:10.243308,2022-02-16 13:33:10.243308,"Subscriber"
"1713","23",21,2022-02-16 13:33:40.8945,2022-02-16 13:33:40.8945,"Subscriber"
"1714","23",17,2022-02-16 13:34:43.19305,2022-02-16 13:34:43.19305,"Subscriber"
"1715","22",11,2022-02-16 13:38:39.973623,2022-02-16 13:38:39.973623,"Subscriber"
"1716","4",16,2022-02-16 13:38:47.961472,2022-02-16 13:38:47.961472,"Subscriber"
"1717","5",12,2022-02-16 13:38:54.827779,2022-02-16 13:38:54.827779,"Subscriber"
"1718","21",11,2022-02-16 13:39:14.180536,2022-02-16 13:39:14.180536,"Subscriber"
"1719","16",23,2022-02-16 13:41:35.803256,2022-02-16 13:41:35.803256,"One-time"
"1720","17",18,2022-02-16 13:43:05.393756,2022-02-16 13:43:05.393756,"Subscriber"
"1721","4",9,2022-02-16 13:45:10.423211,2022-02-16 13:45:10.423211,"Subscriber"
"1722","16",17,2022-02-16 13:46:01.213862,2022-02-16 13:46:01.213862,"Subscriber"
"1723","18",21,2022-02-16 13:46:54.90239,2022-02-16 13:46:54.90239,"Subscriber"
"1724","11",22,2022-02-16 13:46:57.362596,2022-02-16 13:46:57.362596,"One-time"
"1725","22",22,2022-02-16 13:47:45.466657,2022-02-16 13:47:45.466657,"Subscriber"
"1726","18",21,2022-02-16 13:48:02.693572,2022-02-16 13:48:02.693572,"One-time"
"1727","5",17,2022-02-16 13:48:40.599614,2022-02-16 13:48:40.599614,"Subscriber"
"1728","17",11,2022-02-16 13:48:44.553722,2022-02-16 13:48:44.553722,"Subscriber"
"1729","22",16,2022-02-16 13:51:56.074377,2022-02-16 13:51:56.074377,"Subscriber"
"1730","17",16,2022-02-16 13:51:58.979309,2022-02-16 13:51:58.979309,"One-time"
"1731","21",16,2022-02-16 13:52:50.007376,2022-02-16 13:52:50.007376,"One-time"
"1732","21",6,2022-02-16 13:53:35.484003,2022-02-16 13:53:35.484003,"Subscriber"
"1733","16",23,2022-02-16 13:55:51.893798,2022-02-16 13:55:51.893798,"Subscriber"
"1734","23",8,2022-02-16 13:56:09.165101,2022-02-16 13:56:09.165101,"Subscriber"
"1735","21",23,2022-02-16 13:57:00.24804,2022-02-16 13:57:00.24804,"Subscriber"
"1736","23",23,2022-02-16 13:57:36.461838,2022-02-16 13:57:36.461838,"Subscriber"
"1737","16",23,2022-02-16 13:58:25.06879,2022-02-16 13:58:25.06879,"Subscriber"
"1738","22",13,2022-02-16 13:58:30.322708,2022-02-16 13:58:30.322708,"Subscriber"
"1739","17",17,2022-02-16 13:59:39.043921,2022-02-16 13:59:39.043921,"One-time"
"1740","22",21,2022-02-16 14:00:31.295688,2022-02-16 14:00:31.295688,"Subscriber"
"1741","22",5,2022-02-16 14:01:53.553214,2022-02-16 14:01:53.553214,"One-time"
"1742","21",23,2022-02-16 14:01:58.226234,2022-02-16 14:01:58.226234,"Subscriber"
"1743","17",23,2022-02-16 14:02:29.469381,2022-02-16 14:02:29.469381,"One-time"
"1744","11",17,2022-02-16 14:03:38.956868,2022-02-16 14:03:38.956868,"Subscriber"
"1745","6",5,2022-02-16 14:04:30.208262,2022-02-16 14:04:30.208262,"One-time"
"1746","4",18,2022-02-16 14:04:36.873778,2022-02-16 14:04:36.873778,"One-time"
"1747","10",16,2022-02-16 14:05:10.842103,2022-02-16 14:05:10.842103,"Subscriber"
"1748","4",17,2022-02-16 14:06:09.050768,2022-02-16 14:06:09.050768,"One-time"
"1749","16",8,2022-02-16 14:06:24.762871,2022-02-16 14:06:24.762871,"Subscriber"
"1750","18",22,2022-02-16 14:07:02.447731,2022-02-16 14:07:02.447731,"Subscriber"
"1751","11",22,2022-02-16 14:07:46.776578,2022-02-16 14:07:46.776578,"One-time"
"1752","4",16,2022-02-16 14:08:20.572107,2022-02-16 14:08:20.572107,"Subscriber"
"1753","17",22,2022-02-16 14:09:22.972054,2022-02-16 14:09:22.972054,"Subscriber"
"1754","17",12,2022-02-16 14:09:46.47805,2022-02-16 14:09:46.47805,"Subscriber"
"1755","10",22,2022-02-16 14:09:48.43803,2022-02-16 14:09:48.43803,"One-time"
"1756","21",4,2022-02-16 14:10:10.339398,2022-02-16 14:10:10.339398,"Subscriber"
"1757","22",17,2022-02-16 14:10:25.747822,2022-02-16 14:10:25.747822,"Subscriber"
"1758","17",4,2022-02-16 14:10:54.382958,2022-02-16 14:10:54.382958,"Subscriber"
"1759","4",16,2022-02-16 14:13:22.061376,2022-02-16 14:13:22.061376,"One-time"
"1760","17",21,2022-02-16 14:13:38.597932,2022-02-16 14:13:38.597932,"One-time"
"1761","10",22,2022-02-16 14:14:03.456575,2022-02-16 14:14:03.456575,"Subscriber"
"1762","12",22,2022-02-16 14:14:33.890759,2022-02-16 14:14:33.890759,"Subscriber"
"1763","22",16,2022-02-16 14:15:33.120954,2022-02-16 14:15:33.120954,"Subscriber"
"1764","13",17,2022-02-16 14:17:43.608431,2022-02-16 14:17:43.608431,"One-time"
"1765","16",16,2022-02-16 14:18:00.667337,2022-02-16 14:18:00.667337,"One-time"
"1766","21",21,2022-02-16 14:18:01.728595,2022-02-16 14:18:01.728595,"One-time"
"1767","5",5,2022-02-16 14:19:24.150388,2022-02-16 14:19:24.150388,"Subscriber"
"1768","5",11,2022-02-16 14:19:31.024843,2022-02-16 14:19:31.024843,"One-time"
"1769","7",17,2022-02-16 14:19:54.130991,2022-02-16 14:19:54.130991,"One-time"
"1770","17",10,2022-02-16 14:20:35.85052,2022-02-16 14:20:35.85052,"Subscriber"
"1771","11",4,2022-02-16 14:20:40.064075,2022-02-16 14:20:40.064075,"Subscriber"
"1772","23",5,2022-02-16 14:20:43.587936,2022-02-16 14:20:43.587936,"Subscriber"
"1773","17",12,2022-02-16 14:20:53.391749,2022-02-16 14:20:53.391749,"Subscriber"
"1774","4",11,2022-02-16 14:22:36.926378,2022-02-16 14:22:36.926378,"Subscriber"
"1775","18",4,2022-02-16 14:22:41.231842,2022-02-16 14:22:41.231842,"Subscriber"
"1776","21",22,2022-02-16 14:23:31.69013,2022-02-16 14:23:31.69013,"Subscriber"
"1777","21",18,2022-02-16 14:23:35.970183,2022-02-16 14:23:35.970183,"Subscriber"
"1778","12",17,2022-02-16 14:24:11.475047,2022-02-16 14:24:11.475047,"Subscriber"
"1779","16",5,2022-02-16 14:25:06.176106,2022-02-16 14:25:06.176106,"Subscriber"
"1780","17",5,2022-02-16 14:25:16.057967,2022-02-16 14:25:16.057967,"Subscriber"
"1781","16",4,2022-02-16 14:25:54.656324,2022-02-16 14:25:54.656324,"Subscriber"
"1782","5",10,2022-02-16 14:26:08.152605,2022-02-16 14:26:08.152605,"Subscriber"
"1783","12",8,2022-02-16 14:28:17.260282,2022-02-16 14:28:17.260282,"Subscriber"
"1784","16",17,2022-02-16 14:28:18.104729,2022-02-16 14:28:18.104729,"Subscriber"
"1785","11",23,2022-02-16 14:28:39.982843,2022-02-16 14:28:39.982843,"Subscriber"
"1786","17",12,2022-02-16 14:28:57.578309,2022-02-16 14:28:57.578309,"Subscriber"
"1787","17",5,2022-02-16 14:28:59.124408,2022-02-16 14:28:59.124408,"Subscriber"
"1788","5",8,2022-02-16 14:29:49.290406,2022-02-16 14:29:49.290406,"Subscriber"
"1789","10",23,2022-02-16 14:32:30.3967,2022-02-16 14:32:30.3967,"Subscriber"
"1790","4",11,2022-02-16 14:32:35.083991,2022-02-16 14:32:35.083991,"Subscriber"
"1791","18",10,2022-02-16 14:33:18.646416,2022-02-16 14:33:18.646416,"Subscriber"
"1792","5",12,2022-02-16 14:33:23.201805,2022-02-16 14:33:23.201805,"One-time"
"1793","22",8,2022-02-16 14:34:08.819593,2022-02-16 14:34:08.819593,"Subscriber"
"1794","22",22,2022-02-16 14:34:24.525074,2022-02-16 14:34:24.525074,"One-time"
"1795","23",22,2022-02-16 14:34:31.548075,2022-02-16 14:34:31.548075,"Subscriber"
"1796","4",5,2022-02-16 14:34:44.986151,2022-02-16 14:34:44.986151,"Subscriber"
"1797","12",5,2022-02-16 14:35:36.560375,2022-02-16 14:35:36.560375,"Subscriber"
"1798","16",18,2022-02-16 14:35:38.508692,2022-02-16 14:35:38.508692,"Subscriber"
"1799","16",13,2022-02-16 14:35:39.58734,2022-02-16 14:35:39.58734,"Subscriber"
"1800","5",4,2022-02-16 14:35:55.916461,2022-02-16 14:35:55.916461,"One-time"
"1801","10",13,2022-02-16 14:36:27.080076,2022-02-16 14:36:27.080076,"Subscriber"
"1802","11",17,2022-02-16 14:37:18.622187,2022-02-16 14:37:18.622187,"One-time"
"1803","17",4,2022-02-16 14:37:30.037477,2022-02-16 14:37:30.037477,"One-time"
"1804","16",6,2022-02-16 14:38:03.022961,2022-02-16 14:38:03.022961,"Subscriber"
"1805","18",11,2022-02-16 14:42:02.096151,2022-02-16 14:42:02.096151,"One-time"
"1806","18",23,2022-02-16 14:42:20.758779,2022-02-16 14:42:20.758779,"One-time"
"1807","22",23,2022-02-16 14:43:24.210477,2022-02-16 14:43:24.210477,"Subscriber"
"1808","17",12,2022-02-16 14:43:26.018699,2022-02-16 14:43:26.018699,"Subscriber"
"1809","16",17,2022-02-16 14:43:39.381055,2022-02-16 14:43:39.381055,"Subscriber"
"1810","5",23,2022-02-16 14:44:04.330715,2022-02-16 14:44:04.330715,"Subscriber"
"1811","18",21,2022-02-16 14:45:09.168768,2022-02-16 14:45:09.168768,"Subscriber"
"1812","4",22,2022-02-16 14:46:16.476319,2022-02-16 14:46:16.476319,"One-time"
"1813","16",5,2022-02-16 14:46:37.937659,2022-02-16 14:46:37.937659,"Subscriber"
"1814","7",5,2022-02-16 14:46:49.335109,2022-02-16 14:46:49.335109,"Subscriber"
"1815","23",22,2022-02-16 14:46:56.471271,2022-02-16 14:46:56.471271,"One-time"
"1816","23",5,2022-02-16 14:48:32.168717,2022-02-16 14:48:32.168717,"Subscriber"
"1817","12",17,2022-02-16 14:48:39.5333,2022-02-16 14:48:39.5333,"Subscriber"
"1818","17",22,2022-02-16 14:49:23.626814,2022-02-16 14:49:23.626814,"Subscriber"
"1819","23",5,2022-02-16 14:49:36.740905,2022-02-16 14:49:36.740905,"Subscriber"
"1820","5",16,2022-02-16 14:50:19.057761,2022-02-16 14:50:19.057761,"One-time"
"1821","5",18,2022-02-16 14:50:52.86355,2022-02-16 14:50:52.86355,"One-time"
"1822","21",23,2022-02-16 14:50:59.510834,2022-02-16 14:50:59.510834,"Subscriber"
"1823","16",9,2022-02-16 14:51:02.458681,2022-02-16 14:51:02.458681,"One-time"
"1824","16",23,2022-02-16 14:51:26.531042,2022-02-16 14:51:26.531042,"Subscriber"
"1825","22",23,2022-02-16 14:51:45.267389,2022-02-16 14:51:45.267389,"One-time"
"1826","12",5,2022-02-16 14:53:10.912455,2022-02-16 14:53:10.912455,"Subscriber"
"1827","18",10,2022-02-16 14:53:11.355778,2022-02-16 14:53:11.355778,"Subscriber"
"1828","7",17,2022-02-16 14:53:19.417191,2022-02-16 14:53:19.417191,"Subscriber"
"1829","21",11,2022-02-16 14:53:45.582527,2022-02-16 14:53:45.582527,"Subscriber"
"1830","22",5,2022-02-16 14:54:28.765404,2022-02-16 14:54:28.765404,"One-time"
"1831","18",5,2022-02-16 14:55:22.426358,2022-02-16 14:55:22.426358,"Subscriber"
"1832","5",13,2022-02-16 14:55:35.812848,2022-02-16 14:55:35.812848,"Subscriber"
"1833","13",13,2022-02-16 14:56:49.893124,2022-02-16 14:56:49.893124,"Subscriber"
"1834","17",17,2022-02-16 14:57:42.81054,2022-02-16 14:57:42.81054,"Subscriber"
"1835","21",17,2022-02-16 14:59:14.780709,2022-02-16 14:59:14.780709,"Subscriber"
"1836","10",22,2022-02-16 14:59:44.96551,2022-02-16 14:59:44.96551,"Subscriber"
"1837","10",10,2022-02-16 14:59:55.675243,2022-02-16 14:59:55.675243,"Subscriber"
"1838","17",22,2022-02-16 15:00:54.936957,2022-02-16 15:00:54.936957,"Subscriber"
"1839","17",22,2022-02-16 15:01:44.209014,2022-02-16 15:01:44.209014,"Subscriber"
"1840","5",16,2022-02-16 15:03:17.122255,2022-02-16 15:03:17.122255,"Subscriber"
"1841","22",12,2022-02-16 15:04:35.220656,2022-02-16 15:04:35.220656,"One-time"
"1842","13",5,2022-02-16 15:04:59.534767,2022-02-16 15:04:59.534767,"Subscriber"
"1843","22",16,2022-02-16 15:08:25.266976,2022-02-16 15:08:25.266976,"One-time"
"1844","16",22,2022-02-16 15:10:07.134464,2022-02-16 15:10:07.134464,"Subscriber"
"1845","23",22,2022-02-16 15:12:02.113691,2022-02-16 15:12:02.113691,"One-time"
"1846","17",22,2022-02-16 15:13:00.785035,2022-02-16 15:13:00.785035,"Subscriber"
"1847","11",16,2022-02-16 15:14:41.229974,2022-02-16 15:14:41.229974,"Subscriber"
"1848","11",12,2022-02-16 15:14:53.334352,2022-02-16 15:14:53.334352,"One-time"
"1849","17",16,2022-02-16 15:16:03.103884,2022-02-16 15:16:03.103884,"Subscriber"
"1850","4",10,2022-02-16 15:16:13.745013,2022-02-16 15:16:13.745013,"Subscriber"
"1851","4",18,2022-02-16 15:16:37.599817,2022-02-16 15:16:37.599817,"Subscriber"
"1852","23",22,2022-02-16 15:18:33.613265,2022-02-16 15:18:33.613265,"Subscriber"
"1853","16",22,2022-02-16 15:18:44.801664,2022-02-16 15:18:44.801664,"One-time"
"1854","22",17,2022-02-16 15:20:44.149134,2022-02-16 15:20:44.149134,"Subscriber"
"1855","12",4,2022-02-16 15:21:10.919252,2022-02-16 15:21:10.919252,"Subscriber"
"1856","23",18,2022-02-16 15:22:17.436461,2022-02-16 15:22:17.436461,"One-time"
"1857","22",12,2022-02-16 15:22:57.455343,2022-02-16 15:22:57.455343,"One-time"
"1858","5",4,2022-02-16 15:24:05.384999,2022-02-16 15:24:05.384999,"Subscriber"
"1859","18",23,2022-02-16 15:24:14.203351,2022-02-16 15:24:14.203351,"One-time"
"1860","10",22,2022-02-16 15:26:10.45022,2022-02-16 15:26:10.45022,"One-time"
"1861","21",4,2022-02-16 15:26:15.09129,2022-02-16 15:26:15.09129,"One-time"
"1862","23",8,2022-02-16 15:26:18.399396,2022-02-16 15:26:18.399396,"Subscriber"
"1863","5",4,2022-02-16 15:26:23.985676,2022-02-16 15:26:23.985676,"One-time"
"1864","22",7,2022-02-16 15:26:36.350695,2022-02-16 15:26:36.350695,"Subscriber"
"1865","11",4,2022-02-16 15:26:44.080928,2022-02-16 15:26:44.080928,"Subscriber"
"1866","18",5,2022-02-16 15:28:02.279501,2022-02-16 15:28:02.279501,"Subscriber"
"1867","5",5,2022-02-16 15:31:30.035743,2022-02-16 15:31:30.035743,"Subscriber"
"1868","5",21,2022-02-16 15:32:43.518024,2022-02-16 15:32:43.518024,"Subscriber"
"1869","23",4,2022-02-16 15:33:37.068605,2022-02-16 15:33:37.068605,"Subscriber"
"1870","16",6,2022-02-16 15:33:38.22229,2022-02-16 15:33:38.22229,"Subscriber"
"1871","10",13,2022-02-16 15:35:27.13004,2022-02-16 15:35:27.13004,"One-time"
"1872","23",6,2022-02-16 15:35:46.024447,2022-02-16 15:35:46.024447,"Subscriber"
"1873","4",22,2022-02-16 15:36:18.503081,2022-02-16 15:36:18.503081,"Subscriber"
"1874","22",21,2022-02-16 15:36:33.587868,2022-02-16 15:36:33.587868,"Subscriber"
"1875","22",13,2022-02-16 15:36:46.327542,2022-02-16 15:36:46.327542,"Subscriber"
"1876","17",22,2022-02-16 15:36:48.463788,2022-02-16 15:36:48.463788,"Subscriber"
"1877","23",23,2022-02-16 15:37:18.235633,2022-02-16 15:37:18.235633,"One-time"
"1878","11",16,2022-02-16 15:38:44.179056,2022-02-16 15:38:44.179056,"Subscriber"
"1879","5",10,2022-02-16 15:39:32.405687,2022-02-16 15:39:32.405687,"One-time"
"1880","22",21,2022-02-16 15:41:34.885677,2022-02-16 15:41:34.885677,"Subscriber"
"1881","13",11,2022-02-16 15:42:07.696873,2022-02-16 15:42:07.696873,"Subscriber"
"1882","16",23,2022-02-16 15:42:43.002714,2022-02-16 15:42:43.002714,"Subscriber"
"1883","21",7,2022-02-16 15:43:08.194364,2022-02-16 15:43:08.194364,"Subscriber"
"1884","10",21,2022-02-16 15:43:22.177727,2022-02-16 15:43:22.177727,"One-time"
"1885","21",21,2022-02-16 15:44:01.320948,2022-02-16 15:44:01.320948,"One-time"
"1886","23",5,2022-02-16 15:44:36.24901,2022-02-16 15:44:36.24901,"One-time"
"1887","21",17,2022-02-16 15:45:48.267521,2022-02-16 15:45:48.267521,"Subscriber"
"1888","21",17,2022-02-16 15:46:37.329862,2022-02-16 15:46:37.329862,"One-time"
"1889","4",23,2022-02-16 15:50:30.348154,2022-02-16 15:50:30.348154,"Subscriber"
"1890","21",17,2022-02-16 15:50:37.881027,2022-02-16 15:50:37.881027,"Subscriber"
"1891","12",17,2022-02-16 15:50:48.991664,2022-02-16 15:50:48.991664,"One-time"
"1892","13",18,2022-02-16 15:51:27.896412,2022-02-16 15:51:27.896412,"Subscriber"
"1893","16",17,2022-02-16 15:52:23.794374,2022-02-16 15:52:23.794374,"One-time"
"1894","22",22,2022-02-16 15:52:45.888299,2022-02-16 15:52:45.888299,"One-time"
"1895","5",17,2022-02-16 15:53:34.464398,2022-02-16 15:53:34.464398,"One-time"
"1896","17",18,2022-02-16 15:53:42.533864,2022-02-16 15:53:42.533864,"Subscriber"
"1897","17",5,2022-02-16 15:54:09.440912,2022-02-16 15:54:09.440912,"One-time"
"1898","10",17,2022-02-16 15:54:18.231809,2022-02-16 15:54:18.231809,"One-time"
"1899","21",5,2022-02-16 15:54:21.96572,2022-02-16 15:54:21.96572,"Subscriber"
"1900","21",5,2022-02-16 15:54:43.939289,2022-02-16 15:54:43.939289,"One-time"
"1901","18",11,2022-02-16 15:54:48.527838,2022-02-16 15:54:48.527838,"Subscriber"
"1902","11",16,2022-02-16 15:54:59.88441,2022-02-16 15:54:59.88441,"One-time"
"1903","6",18,2022-02-16 15:55:49.594441,2022-02-16 15:55:49.594441,"Subscriber"
"1904","23",17,2022-02-16 15:56:06.858906,2022-02-16 15:56:06.858906,"Subscriber"
"1905","11",17,2022-02-16 15:56:20.568547,2022-02-16 15:56:20.568547,"One-time"
"1906","5",18,2022-02-16 15:56:25.881581,2022-02-16 15:56:25.881581,"Subscriber"
"1907","23",23,2022-02-16 15:57:31.37186,2022-02-16 15:57:31.37186,"Subscriber"
"1908","17",13,2022-02-16 15:57:45.282575,2022-02-16 15:57:45.282575,"Subscriber"
"1909","8",22,2022-02-16 15:57:55.602529,2022-02-16 15:57:55.602529,"One-time"
"1910","12",17,2022-02-16 15:58:26.629519,2022-02-16 15:58:26.629519,"Subscriber"
"1911","4",11,2022-02-16 15:58:54.732607,2022-02-16 15:58:54.732607,"Subscriber"
"1912","5",21,2022-02-16 15:59:56.752323,2022-02-16 15:59:56.752323,"Subscriber"
"1913","23",12,2022-02-16 16:00:00.213408,2022-02-16 16:00:00.213408,"One-time"
"1914","21",12,2022-02-16 16:00:18.764423,2022-02-16 16:00:18.764423,"Subscriber"
"1915","19",5,2022-02-16 16:00:42.327411,2022-02-16 16:00:42.327411,"One-time"
"1916","17",6,2022-02-16 16:01:25.85935,2022-02-16 16:01:25.85935,"One-time"
"1917","10",21,2022-02-16 16:02:44.541446,2022-02-16 16:02:44.541446,"Subscriber"
"1918","11",9,2022-02-16 16:03:06.247927,2022-02-16 16:03:06.247927,"Subscriber"
"1919","13",17,2022-02-16 16:04:17.148149,2022-02-16 16:04:17.148149,"Subscriber"
"1920","13",5,2022-02-16 16:04:50.310664,2022-02-16 16:04:50.310664,"One-time"
"1921","5",21,2022-02-16 16:04:51.037598,2022-02-16 16:04:51.037598,"One-time"
"1922","10",17,2022-02-16 16:06:22.676568,2022-02-16 16:06:22.676568,"Subscriber"
"1923","18",11,2022-02-16 16:07:10.917363,2022-02-16 16:07:10.917363,"Subscriber"
"1924","23",5,2022-02-16 16:07:57.005447,2022-02-16 16:07:57.005447,"Subscriber"
"1925","22",18,2022-02-16 16:08:14.083991,2022-02-16 16:08:14.083991,"Subscriber"
"1926","17",6,2022-02-16 16:08:31.978944,2022-02-16 16:08:31.978944,"Subscriber"
"1927","12",17,2022-02-16 16:09:27.165185,2022-02-16 16:09:27.165185,"One-time"
"1928","17",22,2022-02-16 16:10:50.181604,2022-02-16 16:10:50.181604,"Subscriber"
"1929","4",12,2022-02-16 16:10:56.068857,2022-02-16 16:10:56.068857,"Subscriber"
"1930","5",12,2022-02-16 16:10:59.01807,2022-02-16 16:10:59.01807,"One-time"
"1931","22",22,2022-02-16 16:11:11.698458,2022-02-16 16:11:11.698458,"Subscriber"
"1932","5",23,2022-02-16 16:11:54.959246,2022-02-16 16:11:54.959246,"One-time"
"1933","17",13,2022-02-16 16:12:40.124685,2022-02-16 16:12:40.124685,"Subscriber"
"1934","16",5,2022-02-16 16:13:52.599488,2022-02-16 16:13:52.599488,"Subscriber"
"1935","13",5,2022-02-16 16:14:03.129787,2022-02-16 16:14:03.129787,"One-time"
"1936","4",17,2022-02-16 16:15:09.092081,2022-02-16 16:15:09.092081,"Subscriber"
"1937","18",4,2022-02-16 16:15:53.587205,2022-02-16 16:15:53.587205,"Subscriber"
"1938","22",12,2022-02-16 16:17:39.626707,2022-02-16 16:17:39.626707,"Subscriber"
"1939","17",22,2022-02-16 16:18:04.838886,2022-02-16 16:18:04.838886,"Subscriber"
"1940","13",10,2022-02-16 16:18:46.726896,2022-02-16 16:18:46.726896,"Subscriber"
"1941","21",12,2022-02-16 16:19:34.533451,2022-02-16 16:19:34.533451,"Subscriber"
"1942","22",12,2022-02-16 16:20:21.269569,2022-02-16 16:20:21.269569,"Subscriber"
"1943","18",16,2022-02-16 16:20:48.257452,2022-02-16 16:20:48.257452,"Subscriber"
"1944","21",23,2022-02-16 16:20:55.447113,2022-02-16 16:20:55.447113,"Subscriber"
"1945","21",22,2022-02-16 16:21:01.188807,2022-02-16 16:21:01.188807,"One-time"
"1946","11",21,2022-02-16 16:21:12.272057,2022-02-16 16:21:12.272057,"Subscriber"
"1947","17",13,2022-02-16 16:21:14.477732,2022-02-16 16:21:14.477732,"Subscriber"
"1948","4",22,2022-02-16 16:22:15.38084,2022-02-16 16:22:15.38084,"One-time"
"1949","5",4,2022-02-16 16:22:16.600962,2022-02-16 16:22:16.600962,"One-time"
"1950","21",21,2022-02-16 16:22:27.600478,2022-02-16 16:22:27.600478,"One-time"
"1951","21",4,2022-02-16 16:22:31.324561,2022-02-16 16:22:31.324561,"Subscriber"
"1952","22",16,2022-02-16 16:23:46.920172,2022-02-16 16:23:46.920172,"Subscriber"
"1953","7",10,2022-02-16 16:24:33.043563,2022-02-16 16:24:33.043563,"One-time"
"1954","17",12,2022-02-16 16:25:25.369074,2022-02-16 16:25:25.369074,"Subscriber"
"1955","22",7,2022-02-16 16:25:56.400353,2022-02-16 16:25:56.400353,"One-time"
